sasdate,GDPC1,PCECC96,PCDGx,PCESVx,PCNDx,GPDIC1,FPIx,Y033RC1Q027SBEAx,PNFIx,PRFIx,A014RE1Q156NBEA,GCEC1,A823RL1Q225SBEA,FGRECPTx,SLCEx,EXPGSC1,IMPGSC1,DPIC96,OUTNFB,OUTBS,OUTMS,INDPRO,IPFINAL,IPCONGD,IPMAT,IPDMAT,IPNMAT,IPDCONGD,IPB51110SQ,IPNCONGD,IPBUSEQ,IPB51220SQ,TCU,CUMFNS,PAYEMS,USPRIV,MANEMP,SRVPRD,USGOOD,DMANEMP,NDMANEMP,USCONS,USEHS,USFIRE,USINFO,USPBS,USLAH,USSERV,USMINE,USTPU,USGOVT,USTRADE,USWTRADE,CES9091000001,CES9092000001,CES9093000001,CE16OV,CIVPART,UNRATE,UNRATESTx,UNRATELTx,LNS14000012,LNS14000025,LNS14000026,UEMPLT5,UEMP5TO14,UEMP15T26,UEMP27OV,LNS13023621,LNS13023557,LNS13023705,LNS13023569,LNS12032194,HOABS,HOAMS,HOANBS,AWHMAN,AWHNONAG,AWOTMAN,HWIx,HOUST,HOUST5F,PERMIT,HOUSTMW,HOUSTNE,HOUSTS,HOUSTW,CMRMTSPLx,RSAFSx,AMDMNOx,ACOGNOx,AMDMUOx,ANDENOx,INVCQRMTSPL,PCECTPI,PCEPILFE,GDPCTPI,GPDICTPI,IPDBS,DGDSRG3Q086SBEA,DDURRG3Q086SBEA,DSERRG3Q086SBEA,DNDGRG3Q086SBEA,DHCERG3Q086SBEA,DMOTRG3Q086SBEA,DFDHRG3Q086SBEA,DREQRG3Q086SBEA,DODGRG3Q086SBEA,DFXARG3Q086SBEA,DCLORG3Q086SBEA,DGOERG3Q086SBEA,DONGRG3Q086SBEA,DHUTRG3Q086SBEA,DHLCRG3Q086SBEA,DTRSRG3Q086SBEA,DRCARG3Q086SBEA,DFSARG3Q086SBEA,DIFSRG3Q086SBEA,DOTSRG3Q086SBEA,CPIAUCSL,CPILFESL,WPSFD49207,PPIACO,WPSFD49502,WPSFD4111,PPIIDC,WPSID61,WPU0531,WPU0561,OILPRICEx,AHETPIx,CES2000000008x,CES3000000008x,COMPRMS,COMPRNFB,RCPHBS,OPHMFG,OPHNFB,OPHPBS,ULCBS,ULCMFG,ULCNFB,UNLPNBS,FEDFUNDS,TB3MS,TB6MS,GS1,GS10,MORTGAGE30US,AAA,BAA,BAA10YM,MORTG10YRx,TB6M3Mx,GS1TB3Mx,GS10TB3Mx,CPF3MTB3Mx,BOGMBASEREALx,M1REAL,M2REAL,BUSLOANSx,CONSUMERx,NONREVSLx,REALLNx,REVOLSLx,TOTALSLx,DRIWCIL,TABSHNOx,TLBSHNOx,LIABPIx,TNWBSHNOx,NWPIx,TARESAx,HNOREMQ027Sx,TFAABSHNOx,VIXCLSx,USSTHPI,SPCS10RSA,SPCS20RSA,TWEXAFEGSMTHx,EXUSEU,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,UMCSENTx,USEPUINDXM,B020RE1Q156NBEA,B021RE1Q156NBEA,GFDEGDQ188S,GFDEBTNx,IPMANSICS,IPB51222S,IPFUELS,UEMPMEAN,CES0600000007,TOTRESNS,NONBORRES,GS5,TB3SMFFM,T5YFFM,AAAFFM,WPSID62,PPICMM,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,CES0600000008,DTCOLNVHFNM,DTCTHFNM,INVEST,HWIURATIOx,CLAIMSx,BUSINVx,ISRATIOx,CONSPIx,CP3M,COMPAPFF,PERMITNE,PERMITMW,PERMITS,PERMITW,NIKKEI225,NASDAQCOM,CUSR0000SEHC,TLBSNNCBx,TLBSNNCBBDIx,TTAABSNNCBx,TNWMVBSNNCBx,TNWMVBSNNCBBDIx,TLBSNNBx,TLBSNNBBDIx,TABSNNBx,TNWBSNNBx,TNWBSNNBBDIx,CNCFx,S&P 500,S&P div yield,S&P PE ratio
12/1/1993,10833.987,6947.788,374.4818,5208.401,1616.1118,1429.661,1434.7952,321.5832,885.3764,624.7104,0.2,2574.165,0.7,1982.7228,1584.0971,802.325,859.74,7748.23,50.508,50.528,71.321,66.1952,73.2896,85.5892,56.9018,38.2285,102.7008,68.1998,57.7476,92.7422,46.9183,73.6389,81.9118,80.8516,112016,92943,16797.6667,89660.6667,22355.3333,9930,6867.6667,4893.3333,12541.3333,6844.6667,2683.6667,11754.3333,9880.3333,4360.6667,664.3333,22522.6667,19073,13138.7667,5089.9667,3037.3333,4515,11520.6667,121152,66.3333,6.6333,5.235624335,1.385072058,18.3667,6,5.8333,3223,2464.6667,1197.3333,1797,4590,2129.6667,988.6667,872,6305.6667,81.771,133.306,81.328,41.3333,34.4333,4.6,3396,1433.6667,154.3333,1368.3333,333.6667,132.3333,631.3333,336.3333,773597.1867,184676.6667,198248.7669,140582.3798,642175.8621,62826.7338,1144361.154,65.531,66.7717,64.727,80.557,70.279,90.827,153.224,55.172,68.391,54.586,89.266,136.505,418.775,116.434,63.057,116.554,44.517,66.88,52.558,56.383,63.41,55.326,53.485,52.352,54.352,145.9667,153.8667,124.3333,118.9,122.3,126.5667,118.7667,116.3667,129.7494395,68.25215691,24.6039,16.70368538,21.12672342,17.72205299,84.088,78.549,78.401,53.502,62.104,61.792,76.44,94.688,76.198,61.731,2.99,3.06,3.2033,3.5267,5.6067,7.05,6.8433,7.5533,1.9467,1.45,0.14,0.47,2.55,,269.189,768.8333,2375.2667,874.3791,570.5053,824.528,1379.1415,458.3355,1282.8635,17.2,46704.93,6614.8,85.37175092,40090.13,517.4101581,33658.234,13046694.72,30026.39,11.8542,270.02,113.63,,,,1.4678,108.2698,1.4915,1.3248,84,82.1882,9.6,10.6,64.66861,6921437.2,66.4714,81.8011,65.7872,18.3333,40.8,61.3667,61.2333,4.9733,0.07,1.9833,3.8533,102.8,96.0333,134.1,132.1,205.1333,132.3333,122.8,159.9333,146.6,142.8,142.6,12.4033,61759.3333,209487.9367,886.9586,0.3955,337933,859161.3333,1.49,0.0957,,,152.6667,318,581.3333,316.3333,18432.7302,766.0473,162.1667,8.23,0.0111,9.22,7868.01,1059.72,2012024.93,270994.11,6547732.61,4527.91,609.85,742.4608,464.2467,2.7055,23.2745
3/1/1994,10939.116,7027.255,383.4039,5251.2635,1637.6747,1484.116,1451.7414,330.6977,894.7489,634.1257,0.6,2542.324,-13.3,1973.4222,1590.655,810.201,879.77,7798.612,50.966,51.119,72.093,67.0105,73.9905,86.7078,57.7406,39.1504,103.2664,69.873,59.9767,93.5543,47.3091,74.8283,82.3474,81.2186,112872.3333,93710,16871.3333,90383.6667,22488.6667,10003.6667,6867.6667,4951,12654.3333,6909.6667,2707,11893.3333,9976.6667,4368,666.3333,22712.3333,19162.3333,13248.7333,5128.7667,3047.3333,4523.6667,11591.3333,121994,66.5667,6.5667,5.211298764,1.346057759,18.1,5.9333,5.7667,2875,2547,1320.3333,1757.3333,4194.6667,2928,840,627,4838,82.539,133.896,81.837,41.3333,34.3667,4.8,3710,1391,168,1333.6667,295.6667,119.3333,613.6667,362.3333,786525.2997,188265,204838.862,144637.0978,634078.7675,63282.3953,1151542.356,65.766,67.0747,65.058,81.029,70.495,90.731,153.578,55.521,68.197,54.948,89.789,136.854,416.462,116.951,63.101,115.005,43.946,67.11,52.958,57.004,63.575,55.684,53.625,52.194,54.91,146.7,154.8667,124.9667,119.3667,122.8,127.2,118.9,116.8333,132.0456916,57.9946254,22.1103,16.75251137,21.18044795,17.80109078,81.55,77.869,77.625,53.842,62.277,61.933,75.731,91.516,75.549,63.151,3.2133,3.2433,3.4533,3.91,6.0667,7.3,7.16,7.8467,1.78,1.23,0.21,0.67,2.82,,271.87,774.4,2370.1,879.8431,582.8033,842.827,1387.0453,470.9663,1313.7933,29.3,46794.63,6633.94,85.06564527,40160.69,514.9722449,33677.2479,13117379.05,30024.2,12.5668,270.49,113.65,,,,1.4524,107.6133,1.4878,1.3414,93,87.2029,9.6,10.7,64.30709,6957803.4,67.2706,84.3862,64.0509,18.8667,40.7667,60.4,60.3333,5.4767,0.03,2.2633,3.9467,103.2333,100.9667,133.4333,132.2,207.1667,132.4,123.2,161.4,147.4,143.3333,143.2667,12.51,65207,214652.7533,901.0099,0.4334,347817,866480.6667,1.47,0.0974,,,111.6667,293.6667,573.3333,355,19474.7579,787.1079,163.8333,8.34,0.011,9.33,7886.79,1043.01,2011355.42,265996,6614457.76,4595.24,607.71,756.16,469.46,2.6984,22.7523
6/1/1994,11087.361,7081.931,387.5367,5288.7315,1650.6116,1557.107,1481.0887,332.689,908.6853,654.7057,1.1,2554.916,-1.7,2033.5297,1608.8248,837.555,912.55,7876.413,51.84,51.954,73.714,68.2342,75.0109,88.068,59.0543,40.6663,104.8857,71.5669,60.7259,94.7196,48.0022,72.5422,83.1582,82.3527,113915.6667,94662,16968.3333,91212.6667,22703,10086.6667,6881.6667,5076,12796,6931,2726.3333,12101.3333,10066,4402,658.6667,22936.3333,19253.6667,13399.8,5177.8667,3026,4555.3333,11672.3333,122596,66.5,6.2,4.885994172,1.281232748,18.2333,5.4,5.4667,2750.3333,2447,1156.6667,1674,3716.6667,2939,804,603.3333,4801.3333,83.953,135.268,83.164,41.7667,34.5,4.9667,3861,1466.6667,224,1381.6667,338.6667,143.3333,646.3333,338.3333,797117.084,191899.3333,211290.9595,145570.595,630798.0136,66671.1094,1170243.064,66.133,67.526,65.369,81.26,70.779,91.048,154.494,55.899,68.344,55.333,90.785,137.757,415.728,117.212,63.292,115.529,43.326,67.477,53.286,57.532,63.886,55.639,53.969,52.701,55.299,147.5333,155.9333,125.1333,120.0333,122.8,126.5667,119.9667,117.3667,120.8022632,71.31959724,26.3426,16.71949697,21.1572864,17.74625439,82.201,78.101,77.718,54.495,62.335,61.885,76.288,91.63,76.111,63.156,3.94,3.9867,4.4133,5.1333,7.0833,8.44,7.9467,8.5967,1.5133,1.35,0.43,1.15,3.1,,276.908,774.8667,2361.4,895.6148,597.2487,863.4102,1392.0362,488.1811,1351.5913,29.1,46923.79,6717.208,85.2825796,40206.59,510.4682247,33715.7954,13207996.92,30035.64,13.8847,270.27,113.56,,,,1.4078,103.2547,1.5042,1.3825,92.2,96.4412,9.8,11,64.10716,7024937.6,68.8214,80.3452,65.2936,19.1,41.1667,60.2333,60.0333,6.6667,0.0467,2.7267,4.0067,102.9,111.0667,134.1,132.8,209.7333,133,124.2,162.4667,148.3,144.1,144.0333,12.57,67388.3333,223540.99,915.3598,0.4796,347667,881201.6667,1.4667,0.0987,,,141.3333,307.3333,585.6667,347.3333,20397.3351,727.5366,165.0333,8.38,0.0103,9.44,8020.78,987.5,2019064.98,248581.73,6700281.16,4673.4,575.38,812.2339,450.9867,2.8376,21.0014
9/1/1994,11152.176,7135.93,391.6302,5323.9499,1664.8289,1531.67,1493.3601,341.323,924.2145,645.0872,0.7,2597.991,10,2038.926,1627.7326,868.903,938.211,7922.793,52.153,52.263,74.733,69.1045,75.7345,88.8117,60.0592,41.7272,106.036,73.162,61.4981,95.0279,49.0542,72.6483,83.4397,82.7381,114919.6667,95605,17074,92042.6667,22877,10172.3333,6901.6667,5146.3333,12956,6917,2746,12325.6667,10132.6667,4448,656.6667,23202.6667,19314.6667,13560.3667,5233.7333,3004.3333,4600,11710.3333,123245,66.5333,6,4.814972038,1.188277549,17.4667,5.3333,5.2667,2720.6667,2400.6667,1214.6667,1558,3723.3333,2705.6667,796.6667,611,4398.6667,84.885,136.605,84.14,41.7,34.5333,4.9667,3962,1454.3333,222.3333,1374.6667,322,138,639.6667,354.6667,810505.814,195890.3333,214219.303,147522.2008,632098.2382,67715.2212,1183118.709,66.607,67.903,65.717,81.557,71.146,91.886,155.583,56.234,69.051,55.665,92.165,138.217,413.823,118.292,63.936,114.94,45.742,67.772,53.551,58.12,63.971,55.736,54.133,52.783,55.903,148.9,157.1,125.9333,120.9667,123.6333,126.1333,121.6,119,110.4517923,78.008767,27.2413,16.72974049,21.22141931,17.76061104,82.032,77.489,77.147,54.708,61.983,61.569,76.695,91.78,76.519,63.634,4.4867,4.4767,4.89,5.6,7.3333,8.59,8.1733,8.84,1.5067,1.26,0.41,1.12,2.86,,279.204,773.0333,2341.6333,914.7604,618.9271,881.4505,1410.877,509.3974,1390.8479,21.4,47385.39,6812.129,85.98140916,40573.26,512.1080827,34084.5795,13300812.92,30368.7,12.0502,269.88,113.29,,,,1.3105,99.0532,1.5517,1.3716,90.7,89.609,10.1,11.4,64.01176,7045430.7,69.8434,80.546,65.2465,18.8333,41.1333,59.8,59.3333,6.9567,-0.01,2.47,3.6867,101,124.7333,133.6667,135.5,212.2,134.5333,125.5,163.6667,149.6,145.5,145.3667,12.6567,66987.3333,231943.9667,913.6612,0.5034,336233,901538.3333,1.4633,0.1002,,,146.3333,299.3333,588,341,20369.5705,739.1634,166.4,8.33,0.0102,9.53,8203.92,1007.74,2025727.38,248831.83,6752659.32,4719.2,579.69,814.095,460.8667,2.7996,20.0888
12/1/1994,11279.932,7213.079,405.4116,5355.6252,1682.5225,1594.684,1529.4415,361.8587,960.2645,635.1438,1,2575.394,-10.1,2064.5128,1633.6772,888.962,964.609,8036.225,52.922,53.012,76.424,70.5046,77.2459,90.0339,61.403,43.2984,107.1664,74.8447,62.5871,96.0028,50.8765,71.2532,84.3084,83.8445,115835.6667,96469.3333,17182.3333,92796,23039.6667,10269,6913.3333,5204.3333,13079,6878.3333,2776.6667,12523.6667,10216.6667,4497.6667,653,23457.6667,19366.3333,13718.5667,5291.6,2988,4626.3333,11752,124449.6667,66.7,5.6333,4.501968686,1.119397493,16.7,4.9,4.9667,2541.3333,2197.6667,1227,1476,3535,2574.3333,720.6667,582,4460,85.275,138.211,84.496,41.8,34.5,5.0667,4214,1472,266,1377.6667,336.3333,145.6667,643.6667,346.3333,827543.4303,200001.3333,220799.6327,150039.0732,636281.8935,69547.3372,1201514.958,66.92,68.248,66.083,81.902,71.457,92.002,155.849,56.611,69.123,56.033,93.575,137.056,409.664,118.113,64.001,113.951,46.267,68.007,53.858,58.649,63.788,56.044,54.441,53.186,56.388,149.7667,158.1,126.0667,121.4333,123.8,127.1667,122.2667,120.8667,102.9078985,71.06536447,25.8617,16.77215179,21.2753982,17.7978238,82.319,77.727,77.31,55.295,62.633,62.166,76.475,91.549,76.315,64.747,5.1667,5.28,5.7733,6.5967,7.8367,9.1,8.57,9.2067,1.37,1.26,0.49,1.32,2.56,,282.725,768.2667,2327.6,934.6436,640.9591,911.5002,1434.2776,527.9406,1439.4408,25,47644.73,6955.112,86.5470073,40689.62,506.3275565,34295.3376,13349396.32,30556.01,15.022,268.29,113.04,,,,1.2964,98.8598,1.5848,1.3681,93.1,86.6898,10.2,11.5,64.38584,7172967.7,71.5344,77.9559,66.2037,18.3667,41.2,60.3,60.0333,7.6333,0.1133,2.4667,3.4033,99.8333,142.1667,132.5333,136.6667,215,135.0667,126.2667,164.9,150.5,146.2333,146.1,12.7533,69633,243979.1733,893.1482,0.5689,328200,919775.3333,1.45,0.1023,,,145,313,594.6667,325,19473.2167,752.6227,167.8667,8.39,0.0102,9.64,8400.45,1020.31,2034855.93,247151.14,6809612.77,4767.93,579.11,823.3245,460.0033,2.8474,18.6579
3/1/1995,11319.951,7231.032,397.0372,5392.519,1688.621,1611.428,1561.8265,380.3254,995.7519,620.6712,0.8,2584.415,-1.1,2088.5766,1646.4598,906.086,985.774,8104.055,53.214,53.175,77.107,71.2396,77.9095,90.4683,62.2181,44.3038,107.8796,75.3037,63.222,96.4193,51.9133,72.7948,84.3568,83.8385,116701.3333,97291,17263.3333,93567.6667,23133.6667,10345.6667,6917.6667,5222.6667,13211.3333,6854,2807.3333,12716.3333,10380,4536,647.6667,23652.3333,19410.3333,13817.2,5354.2667,2969.3333,4649.6667,11791.3333,124848.6667,66.7667,5.4667,4.494777914,0.985215491,16.6667,4.7333,4.8333,2638,2212.3333,1041.3333,1301.3333,3431,2465,766.6667,571.6667,4466,85.704,138.223,84.899,41.6667,34.4333,5.0667,4120,1324,238.6667,1254,283.3333,127.3333,597,316.3333,834542.804,200073,222139.463,151732.1128,633042.2995,70681.8646,1220134.029,67.247,68.6057,66.46,82.427,71.787,92.111,156.472,57.011,69.101,56.472,94.623,137.165,407.058,118.836,64.369,112.749,45.848,68.157,54.285,59.385,63.993,56.4,54.693,53.407,56.82,150.8667,159.4333,127.1667,123.4333,124.8667,128.4333,124.2667,123.6,99.65907838,72.8784977,26.7953,16.78673564,21.20804972,17.82167019,81.282,77.718,77.353,55.785,62.679,62.045,77.129,90.142,76.709,64.905,5.81,5.7367,6.0433,6.7267,7.4833,8.81,8.28,8.8767,1.3933,1.33,0.31,0.99,1.75,,282.104,761.2667,2314.0333,969.1386,654.8473,936.2223,1465.6805,551.7726,1487.9949,16.1,48261.53,6963.674,85.92826346,41297.86,509.5949605,34896.4916,13365038.04,31120.81,11.6412,268.29,112.5,,,,1.2429,96.1741,1.5823,1.4071,94.3,90.7915,10.4,11.8,64.66271,7233208.9,72.3158,79.8155,67.2741,17.1333,41.0667,58.6,58.5,7.3933,-0.0733,1.5833,2.47,102.4333,159.2667,132.1,137.9,217.3667,135.5333,127.3,166.5333,151.6,147.3333,147.1,12.82,70412.3333,251325.63,876.9501,0.5693,337167,943296.6667,1.4633,0.104,,,126.3333,277.6667,553.6667,296.3333,17756.8316,783.867,169.0333,8.38,0.0102,9.75,8553.87,1039.34,2051071.92,249216.42,6854780.11,4796.9,582.85,823.0083,480.1067,2.7468,17.8539
6/1/1995,11353.721,7294.424,401.094,5446.1012,1696.9449,1577.96,1560.7655,379.7271,1005.2945,601.5179,0.4,2593.101,-1.3,2120.84,1659.4317,918.791,995.136,8126.503,53.386,53.321,77.06,71.4621,78.2033,90.4041,62.4522,44.6436,107.1438,74.5709,62.5094,96.6855,52.8367,73.8459,83.7756,83.0239,117133.6667,97701.3333,17261.3333,93990.3333,23143.3333,10371.6667,6889.6667,5240.6667,13312.3333,6846,2834.6667,12796.6667,10468,4557,641.3333,23743.3333,19432.3333,13870.6667,5386.6333,2960.6667,4643,11828.6667,124629.3333,66.6333,5.6667,4.676659418,0.999918416,17.3667,4.9,5,2692.3333,2352,1117.3333,1321.3333,3494.3333,2597,854.6667,584,4476.6667,85.666,136.483,84.778,41.0667,34.2333,4.5333,3943,1287.3333,237,1278.3333,275,121.3333,568.6667,322.3333,833276.308,203172.6667,219422.4277,151580.1371,632198.2815,72033.7714,1233652.208,67.639,69.013,66.785,82.725,72.09,92.3,156.301,57.467,69.359,56.933,95.28,136.731,401.346,119.068,64.926,112.146,45.895,68.467,54.649,59.76,65.204,56.839,55.211,53.797,57.395,152.1,160.7333,127.7667,124.9333,125.4667,128.0667,126.1667,125.2333,97.80619961,79.50303198,28.0584,16.80357242,21.30031752,17.79373202,82.122,77.766,77.32,56.461,62.972,62.243,77.437,90.668,76.982,65.248,6.02,5.5967,5.62,5.97,6.62,7.95,7.66,8.2333,1.6133,1.33,0.02,0.37,1.02,,285.405,753.6333,2316.9333,992.318,667.2234,954.6699,1489.0189,576.691,1531.3609,18.5,48971.18,7057.153,86.84120341,41914.03,515.7695658,35544.2743,13426906.52,31754.68,12.7153,271.09,111.24,,,,1.1555,84.4792,1.5965,1.3715,91.7,73.4559,10.5,12,65.31294,7320291.5,72.4368,81.91,66.1844,16.8333,40.5667,57.5333,57.3667,6.4,-0.4233,0.38,1.64,103.0333,153.3667,131.6,139.8333,219.2333,136.4,127.9667,168.1,152.8,148.4333,148.3,12.9,73101.3333,260665.1167,896.2581,0.5256,362233,964810.3333,1.4833,0.1055,,,123,283.6667,550,321.6667,15848.8282,865.5383,170.5667,8.4,0.0096,9.83,8760.16,1005.32,2064537.38,236927.65,6905165.77,4833.89,554.74,871.3788,523.69,2.5422,17.8309
9/1/1995,11450.31,7360.529,412.4206,5485.8756,1702.981,1568.555,1582.559,380.4181,1011.7042,623.7683,0.1,2586.304,-3.2,2122.4823,1661.0535,958.551,998.555,8200.09,53.995,53.892,77.512,72.1533,79.1852,91.234,62.8569,45.4855,105.5762,74.8583,62.1183,97.7684,54.0836,76.432,83.6795,82.6671,117632,98200,17235,94468.3333,23163.6667,10380,6855,5290.6667,13401.6667,6865,2854.6667,12949.3333,10560.3333,4585.3333,638,23820,19432,13917.8333,5407.9667,2940.3333,4623.6667,11868,124933.6667,66.6,5.6667,4.717732536,0.942882487,17.7,4.8333,4.9667,2738.6667,2431.6667,1087.3333,1248.6667,3469,2564,845.3333,591.6667,4509.6667,86.517,136.464,85.751,41.1667,34.3,4.6667,4073,1415.3333,256,1387,301,115.3333,652,347,841590.6423,206149,222790.4204,151335.41,632037.3415,73813.3695,1242354.745,67.915,69.342,67.084,82.957,72.415,92.325,155.798,57.829,69.507,57.293,95.179,137.64,392.485,120.127,65.117,111.967,45.341,69.064,55.028,60.066,65.803,57.142,55.541,54.242,57.68,152.8667,161.8,128,125.2,125.6333,128.9333,126,125.5667,90.18771809,71.52705709,25.7556,16.86807181,21.30023032,17.88240439,82.559,77.841,77.443,56.8,62.967,62.291,77.846,91.01,77.405,65.232,5.7967,5.3667,5.36,5.6533,6.3233,7.7,7.4333,8.0533,1.73,1.38,-0.01,0.29,0.96,,285.151,748.5667,2345.9333,1012.9559,681.3183,970.1677,1513.6737,603.6293,1573.797,7,49571.16,7188.679,87.66585854,42382.48,516.8538872,36330.4246,13240738.66,32527.15,13.2314,273.96,110.7,,,,1.1795,94.2269,1.5737,1.3558,93.2,75.009,10.8,11.8,64.73906,7323835.7,73.0345,85.5839,66.7343,16.3,40.7667,57.1333,56.8,6.0833,-0.43,0.2867,1.6367,101.1,153.9,132.0667,139.4667,221.5333,136.7333,128.1667,169.3,153.5667,149.0333,148.9667,13.0167,77477,269835.9833,897.3904,0.5433,363217,976353.3333,1.48,0.1064,,,122,309.3333,612,343.6667,17224.2542,1013.1389,172,8.46,0.0094,9.93,8938.42,995.08,2081705.45,231747.93,6981075.74,4892.67,544.68,898.2628,565.0833,2.3913,17.8857
12/1/1995,11528.067,7411.873,419.5777,5516.4062,1711.7241,1607.513,1613.3125,391.1931,1031.3146,635.8808,0.2,2559.248,-12.9,2138.5558,1669.7383,972.233,1011.318,8246.721,54.428,54.365,78.15,72.7381,79.4698,91.268,63.5846,46.8688,104.863,75.4782,61.9088,97.5124,54.998,75.6634,83.358,82.3448,118174,98709.6667,17218.6667,94968.6667,23205.3333,10402.3333,6816.3333,5351.6667,13511,6900.3333,2879,13103.3333,10589.3333,4610,635,23911.3333,19464.3333,13943.7333,5421.7333,2916.6667,4624.6667,11923,125221.3333,66.5,5.5667,4.647355449,0.927002678,17.6333,4.8,4.8667,2733,2382.3333,1084.6667,1229.3333,3519.3333,2485.3333,833.3333,572.6667,4461.6667,86.687,136.358,85.97,41.1333,34.3,4.6333,4155,1417.3333,246.6667,1424,304.3333,109,657.6667,346.3333,852923.0183,208413,227147.8452,151171.8563,638265.1743,78511.5033,1246236.84,68.214,69.6897,67.401,82.881,72.655,92.347,155.452,58.222,69.617,57.702,95.746,137.487,385.2,120.368,65.431,111.83,44.597,69.465,55.469,60.53,65.838,57.639,55.822,54.858,57.922,153.7,162.9333,128.8,125.4667,126.4,130.6667,125.6333,125.3333,97.47487361,71.50548065,26.0432,16.90349329,21.256184,17.87925151,82.753,78.079,77.726,57.312,63.31,62.714,77.993,90.863,77.609,65.377,5.72,5.26,5.24,5.4433,5.8933,7.35,6.9867,7.64,1.7467,1.46,-0.02,0.18,0.63,,286.595,737.1333,2355.8333,1020.6296,686.9099,991.2079,1520.7663,628.5487,1619.7566,5.5,50489.02,7290.188,88.40105025,43198.83,523.8303523,37190.4979,13298517.72,33370.94,13.168,274.69,110.32,,,,1.1507,101.5428,1.5603,1.3562,89.8,85.1687,10.8,11.7,64.18282,7313256.8,73.7757,84.5379,66.5681,16.2333,40.7333,56.9,56.6333,5.6867,-0.46,-0.0333,1.2667,104.1667,147.5667,132.2,139.2333,223.6667,137.1333,128.5667,170.6333,154.4667,149.7,149.7667,13.0767,80580.3333,281360.3067,895.7641,0.5621,371167,985458.3333,1.4733,0.108,,,127.6667,312,624.6667,359.6667,18499.1924,1038.2078,173.7,8.61,0.0094,10.01,9284.83,1017.12,2102866.97,230361.14,7048324.27,4940.49,541.21,912.8567,597.6733,2.2964,17.8835
3/1/1996,11614.418,7480.231,424.1366,5571.1378,1722.7409,1633.332,1654.5466,401.0378,1057.4551,652.4311,0.1,2576.137,8.1,2180.4436,1666.7589,983.934,1044.193,8323.458,54.871,54.881,78.316,73.2353,79.7161,91.2428,64.299,47.9968,103.7108,74.3168,60.124,98.0345,55.6184,79.4195,82.8385,81.4843,118680.6667,99191.6667,17210,95430,23250.6667,10426.6667,6783.3333,5405.3333,13599,6939.3333,2894.3333,13242.3333,10650.3333,4641.6667,635.3333,23974,19489,13990.4333,5434.0333,2901.6667,4621.3333,11966,125542,66.5333,5.5333,4.610101139,0.937878894,17.2,4.8667,4.8333,2677.3333,2304,1130.6667,1246.6667,3530.6667,2464.6667,787,586.3333,4290.3333,86.877,134.834,86.14,40.7,34.1333,4.5667,4083,1460.6667,284.6667,1414.6667,318,120.6667,643.6667,378.3333,854626.9003,211532.6667,224665.5423,148517.3327,652897.6807,76592.7239,1246949.486,68.593,69.9637,67.712,82.705,72.94,92.962,155.569,58.509,70.305,57.992,96.774,137.771,379.968,119.735,65.933,111.834,46.822,69.787,55.9,60.813,64.917,58.101,56.082,55.125,58.339,155.0667,164.0333,129.9667,126.3,127.9,131.4,126.3667,125.2667,126.6373596,79.32495348,28.241,16.97072467,21.36356884,17.94277425,82.777,78.325,77.933,58.083,63.7,63.171,78.229,90.369,77.969,65.439,5.3633,4.93,4.8833,5.1233,5.91,7.24,7.05,7.71,1.8,1.33,-0.05,0.19,0.98,,283.299,723.2333,2363.8333,1035.5474,694.1028,1010.4564,1532.8886,651.3695,1661.8259,5.4,51209.44,7363.784,88.47025157,43845.66,526.7721564,37807.6011,13401843.81,33954.49,16.7859,276.69,110.19,,,,1.1915,105.8265,1.5306,1.3692,90.5,79.7167,10.8,11.9,65.04171,7461090.8,74.1401,89.6232,68.0245,16.6,40.3667,55.2,55.1667,5.57,-0.4333,0.2067,1.6867,110.4,139.0667,132.5,140.9333,225.7,138.5,129.1333,171.9667,155.8667,151.0333,151.1333,13.1867,83480.6667,286427.51,895.1091,0.5537,379217,990384.3333,1.4867,0.1086,,,116.6667,322,607,369,20517.0427,1069.44,174.9667,8.71,0.0093,10.07,9402.47,998.7,2136859.06,226969.9,7103786.67,4961.77,527.02,941.4724,637.01,2.1984,18.4815
